z_column,releases,R_DIS_all
LEV0,2018-03-21 08:00:00,397.167975793935
LEV0,2018-03-21 09:00:00,278.7436633327446
LEV0,2018-03-21 10:00:00,277.473185442229
LEV0,2018-03-21 11:00:00,279.98493558222447
LEV0,2018-03-21 12:00:00,268.99096850102404
LEV0,2018-03-21 13:00:00,247.73873326244998
LEV0,2018-03-21 14:00:00,192.5379214282576
LEV0,2018-03-21 15:00:00,186.39586981366662
LEV0,2018-03-21 16:00:00,228.24260213123293
LEV0,2018-03-21 17:00:00,259.45660695355286
LEV0,2018-03-21 18:00:00,216.9610429406611
LEV0,2018-03-21 19:00:00,193.61680858484056
LEV0,2018-03-21 20:00:00,165.45780681396192
LEV0,2018-03-21 21:00:00,165.2125188594513
LEV0,2018-03-21 22:00:00,172.54581528052816
LEV0,2018-03-21 23:00:00,169.49291917001023
LEV0,2018-03-22 00:00:00,169.3113752436488
LEV0,2018-03-22 01:00:00,160.49386204024609
LEV0,2018-03-22 02:00:00,185.66138250667234
LEV0,2018-03-22 03:00:00,212.1222196056712
LEV0,2018-03-22 04:00:00,247.66694152599032
LEV0,2018-03-22 05:00:00,222.1863768580875
LEV0,2018-03-22 06:00:00,164.01728062900645
LEV0,2018-03-22 07:00:00,138.88449162684805
LEV0,2018-03-22 08:00:00,123.72574602467465
LEV0,2018-03-22 09:00:00,113.0647371566885
LEV0,2018-03-22 10:00:00,130.96110324052842
LEV0,2018-03-22 11:00:00,127.11053377730343
LEV0,2018-03-22 12:00:00,149.67643893679042
LEV0,2018-03-22 13:00:00,128.52888510828893
LEV0,2018-03-22 14:00:00,112.98351538162493
LEV0,2018-03-22 15:00:00,117.45914364664758
LEV0,2018-03-22 16:00:00,147.55656832089588
LEV0,2018-03-22 17:00:00,208.14353721366845
LEV0,2018-03-22 18:00:00,170.4884164018703
LEV0,2018-03-22 19:00:00,138.85099240337553
LEV0,2018-03-22 20:00:00,135.43740215785752
LEV0,2018-03-22 21:00:00,154.6813521478579
LEV0,2018-03-22 22:00:00,168.0497048566129
LEV0,2018-03-22 23:00:00,158.31658471692586
LEV0,2018-03-23 00:00:00,182.11591185221835
LEV0,2018-03-23 01:00:00,181.5824329405971
LEV0,2018-03-23 02:00:00,172.4302014570941
LEV0,2018-03-23 03:00:00,173.0068970123122
LEV0,2018-03-23 04:00:00,152.98279537407956
LEV0,2018-03-23 05:00:00,136.90235092584797
LEV0,2018-03-23 06:00:00,122.75919642517519
LEV0,2018-03-23 07:00:00,103.71425835636938
LEV0,2018-03-23 08:00:00,107.04369614269807
LEV0,2018-03-23 09:00:00,122.94225801300594
LEV0,2018-03-23 10:00:00,141.96260488513826
LEV0,2018-03-23 11:00:00,123.46817671725488
LEV0,2018-03-23 12:00:00,137.12521520421785
LEV0,2018-03-23 13:00:00,132.6063289476325
LEV0,2018-03-23 14:00:00,115.15543245844542
LEV0,2018-03-23 15:00:00,114.8188598823819
LEV0,2018-03-23 16:00:00,115.55264663866322
LEV0,2018-03-23 17:00:00,94.65896631340648
LEV0,2018-03-23 18:00:00,97.27855561736268
LEV0,2018-03-23 19:00:00,88.8603189531265
LEV0,2018-03-23 20:00:00,99.30140554683724
LEV0,2018-03-23 21:00:00,94.40279065269425
LEV0,2018-03-23 22:00:00,112.06518567951605
LEV0,2018-03-23 23:00:00,122.04347444585643
LEV0,2018-03-24 00:00:00,123.37036151663925
LEV0,2018-03-24 01:00:00,162.3279578890952
LEV0,2018-03-24 02:00:00,122.5744255168449
LEV0,2018-03-24 03:00:00,122.84354328123163
LEV0,2018-03-24 04:00:00,104.2025898866563
LEV0,2018-03-24 05:00:00,91.16487658449917
LEV0,2018-03-24 06:00:00,83.4486520611183
LEV0,2018-03-24 07:00:00,81.93333268593078
LEV0,2018-03-24 08:00:00,82.94005044891438
LEV0,2018-03-24 09:00:00,95.40296234034868
LEV0,2018-03-24 10:00:00,121.16099105249816
LEV0,2018-03-24 11:00:00,125.35361221344883
LEV0,2018-03-24 12:00:00,133.37302688969046
LEV0,2018-03-24 13:00:00,134.01668276700755
LEV0,2018-03-24 14:00:00,100.44584763538641
LEV0,2018-03-24 15:00:00,92.7047064073823
LEV0,2018-03-24 16:00:00,104.2491666111045
LEV0,2018-03-24 17:00:00,87.92274646140578
LEV0,2018-03-24 18:00:00,103.60569551422091
LEV0,2018-03-24 19:00:00,132.2654378138758
LEV0,2018-03-24 20:00:00,131.67414104410454
LEV0,2018-03-24 21:00:00,116.98182724203198
LEV0,2018-03-24 22:00:00,98.7273410888564
LEV0,2018-03-24 23:00:00,99.2321606982974
LEV0,2018-03-25 00:00:00,92.0312813751698
LEV0,2018-03-25 01:00:00,118.29590450244869
LEV0,2018-03-25 02:00:00,129.1375436566389
LEV0,2018-03-25 03:00:00,162.80927478268381
LEV0,2018-03-25 04:00:00,192.67894788087085
LEV0,2018-03-25 05:00:00,160.04582945256018
LEV0,2018-03-25 06:00:00,155.84133356259875
LEV0,2018-03-25 07:00:00,115.67920281646134
LEV0,2018-03-25 08:00:00,115.40921427268502
LEV0,2018-03-25 09:00:00,123.98564037191188
LEV0,2018-03-25 10:00:00,75.80670391869799
LEV0,2018-03-25 11:00:00,90.3116641393645
LEV0,2018-03-25 12:00:00,125.46028505711139
LEV0,2018-03-25 13:00:00,170.45036973117504
LEV0,2018-03-25 14:00:00,194.3088929088981
LEV0,2018-03-25 15:00:00,213.1328256415669
LEV0,2018-03-25 16:00:00,227.76902240521113
LEV0,2018-03-25 17:00:00,258.1143337169395
LEV0,2018-03-25 18:00:00,213.4787180799024
LEV0,2018-03-25 19:00:00,210.6607223769868
LEV0,2018-03-25 20:00:00,199.64024856291772
LEV0,2018-03-25 21:00:00,195.67147462702368
LEV0,2018-03-25 22:00:00,240.4109153457353
LEV0,2018-03-25 23:00:00,232.37076458341343
LEV0,2018-03-26 00:00:00,213.75561883983937
LEV0,2018-03-26 01:00:00,199.2559421960972
LEV0,2018-03-26 02:00:00,186.55428261906985
LEV0,2018-03-26 03:00:00,192.18689090418923
LEV0,2018-03-26 04:00:00,199.68215640361947
LEV0,2018-03-26 05:00:00,210.45780936749466
LEV0,2018-03-26 06:00:00,215.5551577492434
LEV0,2018-03-26 07:00:00,211.46303794363317
LEV0,2018-03-26 08:00:00,196.95229926335128
LEV0,2018-03-26 09:00:00,181.9160098371359
LEV0,2018-03-26 10:00:00,175.64538049623752
LEV0,2018-03-26 11:00:00,169.1070901713739
LEV0,2018-03-26 12:00:00,189.2036392665904
LEV0,2018-03-26 13:00:00,172.22252496960147
LEV0,2018-03-26 14:00:00,112.30944603017706
LEV0,2018-03-26 15:00:00,112.63005682768524
LEV0,2018-03-26 16:00:00,114.40784486092397
LEV0,2018-03-26 17:00:00,114.69432258522396
LEV0,2018-03-26 18:00:00,114.65812316577552
LEV0,2018-03-26 19:00:00,119.55435358780669
LEV0,2018-03-26 20:00:00,125.40696303509323
LEV0,2018-03-26 21:00:00,114.45874944958561
LEV0,2018-03-26 22:00:00,107.90857169833679
LEV0,2018-03-26 23:00:00,115.33378439961113
LEV0,2018-03-27 00:00:00,122.8745993886984
LEV0,2018-03-27 01:00:00,120.48725575418877
LEV0,2018-03-27 02:00:00,101.46680949752643
LEV0,2018-03-27 03:00:00,105.9309540413259
LEV0,2018-03-27 04:00:00,113.60034509072199
LEV0,2018-03-27 05:00:00,123.3895927006431
LEV0,2018-03-27 06:00:00,164.07900329178142
LEV0,2018-03-27 07:00:00,143.98825897772542
LEV0,2018-03-27 08:00:00,101.02771888744431
LEV0,2018-03-27 09:00:00,102.60985565696035
LEV0,2018-03-27 10:00:00,136.3902063416366
LEV0,2018-03-27 11:00:00,96.72839612286054
LEV0,2018-03-27 12:00:00,95.35827579194233
LEV0,2018-03-27 13:00:00,97.86950932418978
LEV0,2018-03-27 14:00:00,93.07448715295573
LEV0,2018-03-27 15:00:00,105.5105911656781
LEV0,2018-03-27 16:00:00,123.62842473436419
LEV0,2018-03-27 17:00:00,127.1096304340452
LEV0,2018-03-27 18:00:00,134.2168574411001
LEV0,2018-03-27 19:00:00,145.6146251129387
LEV0,2018-03-27 20:00:00,141.79518336272145
LEV0,2018-03-27 21:00:00,188.683019816635
LEV0,2018-03-27 22:00:00,180.92705876907627
LEV0,2018-03-27 23:00:00,183.8645000885141
LEV0,2018-03-28 00:00:00,174.57847552932424
LEV0,2018-03-28 01:00:00,188.38852840389484
LEV0,2018-03-28 02:00:00,196.03466823648094
LEV0,2018-03-28 03:00:00,188.05367037256525
LEV0,2018-03-28 04:00:00,187.44194590571826
LEV0,2018-03-28 05:00:00,161.54328773075505
LEV0,2018-03-28 06:00:00,137.87770202095334
LEV0,2018-03-28 07:00:00,150.34441515835266
LEV0,2018-03-28 08:00:00,158.9757524302287
LEV0,2018-03-28 09:00:00,159.13719632090508
LEV0,2018-03-28 10:00:00,163.05127046421245
LEV0,2018-03-28 11:00:00,178.11686876605083
LEV0,2018-03-28 12:00:00,206.2624956625647
LEV0,2018-03-28 13:00:00,197.93992835066828
LEV0,2018-03-28 14:00:00,181.62259146034162
LEV0,2018-03-28 15:00:00,210.63290424479183
LEV0,2018-03-28 16:00:00,250.8482023966233
LEV0,2018-03-28 17:00:00,299.3579493694199
LEV0,2018-03-28 18:00:00,329.06311154637234
LEV0,2018-03-28 19:00:00,337.7386804458022
LEV0,2018-03-28 20:00:00,329.00022054690197
LEV0,2018-03-28 21:00:00,351.4303478603377
LEV0,2018-03-28 22:00:00,288.17161910923596
LEV0,2018-03-28 23:00:00,257.83076094919284
LEV0,2018-03-29 00:00:00,297.59722084997276
LEV0,2018-03-29 01:00:00,282.57228385276045
LEV0,2018-03-29 02:00:00,341.91626442040086
LEV0,2018-03-29 03:00:00,337.2047352495338
LEV0,2018-03-29 04:00:00,293.964667442708
LEV0,2018-03-29 05:00:00,246.0439454470518
LEV0,2018-03-29 06:00:00,243.575405684645
LEV0,2018-03-29 07:00:00,233.3087789994606
LEV0,2018-03-29 08:00:00,244.87579109671427
LEV0,2018-03-29 09:00:00,236.6752955793843
LEV0,2018-03-29 10:00:00,213.82782889389205
LEV0,2018-03-29 11:00:00,220.0658866227088
LEV0,2018-03-29 12:00:00,281.0561760289463
LEV0,2018-03-29 13:00:00,280.23183305303087
LEV0,2018-03-29 14:00:00,234.5507308527028
LEV0,2018-03-29 15:00:00,232.52144667512025
LEV0,2018-03-29 16:00:00,197.5221941444956
LEV0,2018-03-29 17:00:00,206.00429143762202
LEV0,2018-03-29 18:00:00,196.9392499987346
LEV0,2018-03-29 19:00:00,221.6162300659412
LEV0,2018-03-29 20:00:00,206.7896730731861
LEV0,2018-03-29 21:00:00,215.33826601844467
LEV0,2018-03-29 22:00:00,204.88043988639194
LEV0,2018-03-29 23:00:00,226.99417006898818
LEV0,2018-03-30 00:00:00,219.048266619221
LEV0,2018-03-30 01:00:00,216.61360838941746
LEV0,2018-03-30 02:00:00,219.9913590588578
LEV0,2018-03-30 03:00:00,218.12255236353826
LEV0,2018-03-30 04:00:00,184.486708738769
LEV0,2018-03-30 05:00:00,170.20980089499395
LEV0,2018-03-30 06:00:00,182.44965620701015
LEV0,2018-03-30 07:00:00,194.2315166027783
LEV0,2018-03-30 08:00:00,167.97674619620219
LEV0,2018-03-30 09:00:00,144.18341816696054
LEV0,2018-03-30 10:00:00,160.95178283937085
LEV0,2018-03-30 11:00:00,167.03539957464267
LEV0,2018-03-30 12:00:00,184.45572578391997
LEV0,2018-03-30 13:00:00,205.1398898460268
LEV0,2018-03-30 14:00:00,195.6120929038526
LEV0,2018-03-30 15:00:00,199.61036963572909
LEV0,2018-03-30 16:00:00,198.91804950797797
LEV0,2018-03-30 17:00:00,210.23402822898757
LEV0,2018-03-30 18:00:00,207.2319831235045
LEV0,2018-03-30 19:00:00,185.1967956851664
LEV0,2018-03-30 20:00:00,198.70328304490252
LEV0,2018-03-30 21:00:00,214.42577374958773
LEV0,2018-03-30 22:00:00,236.22350603156255
LEV0,2018-03-30 23:00:00,232.45051872412526
LEV0,2018-03-31 00:00:00,210.01613695383193
LEV0,2018-03-31 01:00:00,241.12572109320757
LEV0,2018-03-31 02:00:00,209.9557897482467
LEV0,2018-03-31 03:00:00,222.68374521425
LEV0,2018-03-31 04:00:00,311.09761654519116
LEV0,2018-03-31 05:00:00,417.3408675883241
LEV0,2018-03-31 06:00:00,433.6311940553339
LEV0,2018-03-31 07:00:00,402.5974472594304
LEV0,2018-03-31 08:00:00,350.95338886521483
LEV0,2018-03-31 09:00:00,324.36257973932777
LEV0,2018-03-31 10:00:00,358.41654981806295
LEV0,2018-03-31 11:00:00,351.989094169635
LEV0,2018-03-31 12:00:00,342.4539036229069
LEV0,2018-03-31 13:00:00,320.8320536270328
LEV0,2018-03-31 14:00:00,283.25666464891265
LEV0,2018-03-31 15:00:00,241.19727944774482
LEV0,2018-03-31 16:00:00,264.7547707615139
LEV0,2018-03-31 17:00:00,273.8585619475662
LEV0,2018-03-31 18:00:00,292.0431599241996
LEV0,2018-03-31 19:00:00,377.5465203534409
LEV0,2018-03-31 20:00:00,376.30034949562673
LEV0,2018-03-31 21:00:00,356.734789756046
LEV0,2018-03-31 22:00:00,365.5712261850087
LEV0,2018-03-31 23:00:00,357.8478873904383
LEV0,2018-04-01 00:00:00,370.2060028759116
LEV0,2018-04-01 01:00:00,344.0210551368997
LEV0,2018-04-01 02:00:00,348.02355056751946
LEV0,2018-04-01 03:00:00,341.7733942476578
LEV0,2018-04-01 04:00:00,305.421832956473
LEV0,2018-04-01 05:00:00,263.49159920407345
LEV0,2018-04-01 06:00:00,252.4195733707475
LEV0,2018-04-01 07:00:00,283.2970231893558
LEV0,2018-04-01 08:00:00,264.6941297802407
LEV0,2018-04-01 09:00:00,265.2290106151332
LEV0,2018-04-01 10:00:00,328.68800291488117
LEV0,2018-04-01 11:00:00,313.1932622200634
LEV0,2018-04-01 12:00:00,316.79735710921665
LEV0,2018-04-01 13:00:00,288.8570279331888
LEV0,2018-04-01 14:00:00,267.22539372296427
LEV0,2018-04-01 15:00:00,239.21971668508206
LEV0,2018-04-01 16:00:00,258.6471099681166
LEV0,2018-04-01 17:00:00,300.97513577810537
LEV0,2018-04-01 18:00:00,289.48805363141855
LEV0,2018-04-01 19:00:00,292.29413669066207
LEV0,2018-04-01 20:00:00,282.8193158345681
LEV0,2018-04-01 21:00:00,265.4196675714425
LEV0,2018-04-01 22:00:00,254.97687678962006
LEV0,2018-04-01 23:00:00,274.3656277126482
LEV0,2018-04-02 00:00:00,285.15259965232804
LEV0,2018-04-02 01:00:00,291.84104397343015
LEV0,2018-04-02 02:00:00,289.92136171701463
LEV0,2018-04-02 03:00:00,275.11272334294074
LEV0,2018-04-02 04:00:00,250.52799159159585
LEV0,2018-04-02 05:00:00,231.00308593112655
LEV0,2018-04-02 06:00:00,207.08163429416842
LEV0,2018-04-02 07:00:00,187.4987618543794
LEV0,2018-04-02 08:00:00,170.33062284139578
LEV0,2018-04-02 09:00:00,158.9588793007276
LEV0,2018-04-02 10:00:00,165.29424281916803
LEV0,2018-04-02 11:00:00,162.58264370852743
LEV0,2018-04-02 12:00:00,141.8120955188593
LEV0,2018-04-02 13:00:00,135.64518392412253
LEV0,2018-04-02 14:00:00,106.86429296573401
LEV0,2018-04-02 15:00:00,103.92183380978521
LEV0,2018-04-02 16:00:00,95.40080703869403
LEV0,2018-04-02 17:00:00,129.8472549130022
LEV0,2018-04-02 18:00:00,142.09991213102012
LEV0,2018-04-02 19:00:00,156.925508993906
LEV0,2018-04-02 20:00:00,137.25251753718433
LEV0,2018-04-02 21:00:00,130.73904035696103
LEV0,2018-04-02 22:00:00,142.96222060574448
LEV0,2018-04-02 23:00:00,151.3809560148498
LEV0,2018-04-03 00:00:00,163.19650909393027
LEV0,2018-04-03 01:00:00,183.79495626030962
LEV0,2018-04-03 02:00:00,186.46435196990944
LEV0,2018-04-03 03:00:00,176.05428684148836
LEV0,2018-04-03 04:00:00,188.40033464788996
LEV0,2018-04-03 05:00:00,212.9820600443924
LEV0,2018-04-03 06:00:00,202.3950901798456
LEV0,2018-04-03 07:00:00,194.46342531138643
LEV0,2018-04-03 08:00:00,178.1963298400757
LEV0,2018-04-03 09:00:00,161.43691075700394
LEV0,2018-04-03 10:00:00,130.5045004698453
LEV0,2018-04-03 11:00:00,138.44218513421578
LEV0,2018-04-03 12:00:00,167.79115668481498
LEV0,2018-04-03 13:00:00,168.41080612262894
LEV0,2018-04-03 14:00:00,122.71216069079776
LEV0,2018-04-03 15:00:00,107.98208508537502
LEV0,2018-04-03 16:00:00,141.76627624985022
LEV0,2018-04-03 17:00:00,155.54002549593008
LEV0,2018-04-03 18:00:00,207.5300099933238
LEV0,2018-04-03 19:00:00,201.33496882543102
LEV0,2018-04-03 20:00:00,199.90743203448375
LEV0,2018-04-03 21:00:00,188.9680044655327
LEV0,2018-04-03 22:00:00,140.4900428030699
LEV0,2018-04-03 23:00:00,160.67287484739884
LEV0,2018-04-04 00:00:00,170.7685777246983
LEV0,2018-04-04 01:00:00,169.4840599947931
LEV0,2018-04-04 02:00:00,163.89208552717994
LEV0,2018-04-04 03:00:00,163.70101230314427
LEV0,2018-04-04 04:00:00,150.71625888469129
LEV0,2018-04-04 05:00:00,144.02307387955747
LEV0,2018-04-04 06:00:00,140.25072154706905
LEV0,2018-04-04 07:00:00,130.91763125696065
LEV0,2018-04-04 08:00:00,133.48365645823003
LEV0,2018-04-04 09:00:00,121.09770719226292
LEV0,2018-04-04 10:00:00,114.03798479217792
LEV0,2018-04-04 11:00:00,109.37367450229772
LEV0,2018-04-04 12:00:00,120.62903301215877
LEV0,2018-04-04 13:00:00,111.04108086496187
LEV0,2018-04-04 14:00:00,88.5962851087752
LEV0,2018-04-04 15:00:00,79.84546516704742
LEV0,2018-04-04 16:00:00,110.59909330581921
LEV0,2018-04-04 17:00:00,124.33862574780335
LEV0,2018-04-04 18:00:00,157.27137726760165
LEV0,2018-04-04 19:00:00,185.1520473291259
LEV0,2018-04-04 20:00:00,195.22190120734308
LEV0,2018-04-04 21:00:00,193.51844167749738
LEV0,2018-04-04 22:00:00,144.73706660355856
LEV0,2018-04-04 23:00:00,153.537002972428
LEV0,2018-04-05 00:00:00,165.46099038569707
LEV0,2018-04-05 01:00:00,176.8606808814009
LEV0,2018-04-05 02:00:00,164.71494080956475
LEV0,2018-04-05 03:00:00,156.9432878862989
LEV0,2018-04-05 04:00:00,161.73430890714016
LEV0,2018-04-05 05:00:00,158.0370433163823
LEV0,2018-04-05 06:00:00,157.82198637430992
LEV0,2018-04-05 07:00:00,122.58955730038596
LEV0,2018-04-05 08:00:00,106.18343881770463
LEV0,2018-04-05 09:00:00,128.69828752856606
LEV0,2018-04-05 10:00:00,123.71076967695214
LEV0,2018-04-05 11:00:00,141.10020577856358
LEV0,2018-04-05 12:00:00,145.75669936388465
LEV0,2018-04-05 13:00:00,126.39352449732912
LEV0,2018-04-05 14:00:00,135.61743079136048
LEV0,2018-04-05 15:00:00,125.5466783464434
LEV0,2018-04-05 16:00:00,127.58281694325501
LEV0,2018-04-05 17:00:00,112.01767374498132
LEV0,2018-04-05 18:00:00,117.41431520510773
LEV0,2018-04-05 19:00:00,116.42071646317451
LEV0,2018-04-05 20:00:00,120.0384103162567
LEV0,2018-04-05 21:00:00,120.3685057306325
LEV0,2018-04-05 22:00:00,115.70574856716777
LEV0,2018-04-05 23:00:00,105.45278965581898
LEV0,2018-04-06 00:00:00,118.04455886688604
LEV0,2018-04-06 01:00:00,120.55668226637735
LEV0,2018-04-06 02:00:00,125.05124851232705
LEV0,2018-04-06 03:00:00,124.70715176668354
LEV0,2018-04-06 04:00:00,118.390900693939
LEV0,2018-04-06 05:00:00,116.80350725122636
LEV0,2018-04-06 06:00:00,106.36446473855852
LEV0,2018-04-06 07:00:00,97.12796276622326
LEV0,2018-04-06 08:00:00,87.89079362056734
LEV0,2018-04-06 09:00:00,84.39070990151795
LEV0,2018-04-06 10:00:00,101.51453015724985
LEV0,2018-04-06 11:00:00,115.86448754555563
LEV0,2018-04-06 12:00:00,104.56567246982362
LEV0,2018-04-06 13:00:00,101.56440798446951
LEV0,2018-04-06 14:00:00,90.90904402578013
LEV0,2018-04-06 15:00:00,65.99463442944685
LEV0,2018-04-06 16:00:00,83.94578130352002
LEV0,2018-04-06 17:00:00,86.78265871309026
LEV0,2018-04-06 18:00:00,90.46353712988368
LEV0,2018-04-06 19:00:00,95.16487840754128
LEV0,2018-04-06 20:00:00,97.86046921964395
LEV0,2018-04-06 21:00:00,92.25536257184037
LEV0,2018-04-06 22:00:00,91.33704472859067
LEV0,2018-04-06 23:00:00,94.06283088031
LEV0,2018-04-07 00:00:00,96.83854261650285
LEV0,2018-04-07 01:00:00,94.42335844206892
LEV0,2018-04-07 02:00:00,94.51190672514564
LEV0,2018-04-07 03:00:00,91.94439158281652
LEV0,2018-04-07 04:00:00,99.20749849932572
LEV0,2018-04-07 05:00:00,103.8545565038932
LEV0,2018-04-07 06:00:00,110.63776510889191
LEV0,2018-04-07 07:00:00,110.2353633777855
LEV0,2018-04-07 08:00:00,120.40690923787567
LEV0,2018-04-07 09:00:00,156.6756712036267
LEV0,2018-04-07 10:00:00,150.23557076004886
LEV0,2018-04-07 11:00:00,132.6660182199069
LEV0,2018-04-07 12:00:00,132.06383928858818
LEV0,2018-04-07 13:00:00,118.24102659866477
LEV0,2018-04-07 14:00:00,93.97012799916905
LEV0,2018-04-07 15:00:00,84.25565320821028
LEV0,2018-04-07 16:00:00,101.57269014866837
LEV0,2018-04-07 17:00:00,122.24226699292882
LEV0,2018-04-07 18:00:00,131.3841920046441
LEV0,2018-04-07 19:00:00,139.7296721295129
LEV0,2018-04-07 20:00:00,159.75217701601292
LEV0,2018-04-07 21:00:00,140.22008780817825
LEV0,2018-04-07 22:00:00,134.73276379448768
LEV0,2018-04-07 23:00:00,121.40099125791662
LEV0,2018-04-08 00:00:00,149.37152528977248
LEV0,2018-04-08 01:00:00,159.4684737233795
LEV0,2018-04-08 02:00:00,159.53025363317687
LEV0,2018-04-08 03:00:00,192.7334175116703
LEV0,2018-04-08 04:00:00,151.87432634427884
LEV0,2018-04-08 05:00:00,128.29368427000665
LEV0,2018-04-08 06:00:00,160.93781322858268
LEV0,2018-04-08 07:00:00,160.39942506306787
LEV0,2018-04-08 08:00:00,139.50744164886072
LEV0,2018-04-08 09:00:00,135.63794340593697
LEV0,2018-04-08 10:00:00,129.37148696815765
LEV0,2018-04-08 11:00:00,127.69911729607466
LEV0,2018-04-08 12:00:00,124.44463653624787
LEV0,2018-04-08 13:00:00,126.90693977671918
LEV0,2018-04-08 14:00:00,116.03366083019641
LEV0,2018-04-08 15:00:00,134.16388626768315
LEV0,2018-04-08 16:00:00,167.6729617022743
LEV0,2018-04-08 17:00:00,202.1395933378713
LEV0,2018-04-08 18:00:00,210.75030336841243
LEV0,2018-04-08 19:00:00,195.83317460772673
LEV0,2018-04-08 20:00:00,190.89911574716845
LEV0,2018-04-08 21:00:00,196.2505556269645
LEV0,2018-04-08 22:00:00,175.42628464991037
LEV0,2018-04-08 23:00:00,158.0365205344023
LEV0,2018-04-09 00:00:00,151.5322574796161
LEV0,2018-04-09 01:00:00,149.47063608221654
LEV0,2018-04-09 02:00:00,186.84770829469522
LEV0,2018-04-09 03:00:00,194.18847281797466
LEV0,2018-04-09 04:00:00,168.98574717572177
LEV0,2018-04-09 05:00:00,120.82048477581088
LEV0,2018-04-09 06:00:00,133.29262783293026
LEV0,2018-04-09 07:00:00,172.08814037285595
LEV0,2018-04-09 08:00:00,214.06163652785497
LEV0,2018-04-09 09:00:00,226.397403066868
LEV0,2018-04-09 10:00:00,163.54513298783772
LEV0,2018-04-09 11:00:00,150.0019511813938
LEV0,2018-04-09 12:00:00,200.9826963634811
LEV0,2018-04-09 13:00:00,218.1362071946439
LEV0,2018-04-09 14:00:00,178.26560142968145
LEV0,2018-04-09 15:00:00,146.22519026187223
LEV0,2018-04-09 16:00:00,151.80962293827974
LEV0,2018-04-09 17:00:00,173.69826102635056
LEV0,2018-04-09 18:00:00,176.22698625969696
LEV0,2018-04-09 19:00:00,195.74724704244238
LEV0,2018-04-09 20:00:00,200.74478765208016
LEV0,2018-04-09 21:00:00,204.86352687449312
LEV0,2018-04-09 22:00:00,165.78390013173342
LEV0,2018-04-09 23:00:00,151.86635162493928
LEV0,2018-04-10 00:00:00,192.8125977537402
LEV0,2018-04-10 01:00:00,209.12164492666193
LEV0,2018-04-10 02:00:00,178.57124303441833
LEV0,2018-04-10 03:00:00,161.6500753110117
LEV0,2018-04-10 04:00:00,169.23263965254623
LEV0,2018-04-10 05:00:00,156.0744784879189
LEV0,2018-04-10 06:00:00,191.19676206435597
LEV0,2018-04-10 07:00:00,196.15216180745506
LEV0,2018-04-10 08:00:00,210.66831155810758
LEV0,2018-04-10 09:00:00,205.438736514482
LEV0,2018-04-10 10:00:00,187.84822551091582
LEV0,2018-04-10 11:00:00,166.0879685610877
LEV0,2018-04-10 12:00:00,173.43200745179428
LEV0,2018-04-10 13:00:00,148.2167576905304
LEV0,2018-04-10 14:00:00,113.67998169655196
LEV0,2018-04-10 15:00:00,103.22084940642173
LEV0,2018-04-10 16:00:00,116.30566022679079
LEV0,2018-04-10 17:00:00,100.4900279291085
LEV0,2018-04-10 18:00:00,125.53371322013535
LEV0,2018-04-10 19:00:00,134.37378013913627
LEV0,2018-04-10 20:00:00,136.4848420326825
LEV0,2018-04-10 21:00:00,152.75747881196168
LEV0,2018-04-10 22:00:00,155.86540765260736
LEV0,2018-04-10 23:00:00,150.44046510596792
LEV0,2018-04-11 00:00:00,162.30466184839173
LEV0,2018-04-11 01:00:00,156.7250448401254
LEV0,2018-04-11 02:00:00,160.20661025340158
LEV0,2018-04-11 03:00:00,178.53278876471893
LEV0,2018-04-11 04:00:00,144.1341801449631
LEV0,2018-04-11 05:00:00,182.48502547728097
LEV0,2018-04-11 06:00:00,252.9340189696743
LEV0,2018-04-11 07:00:00,215.43079569466613
LEV0,2018-04-11 08:00:00,185.40283247433936
LEV0,2018-04-11 09:00:00,168.15740358119115
LEV0,2018-04-11 10:00:00,151.8025079954265
LEV0,2018-04-11 11:00:00,153.87854201352246
LEV0,2018-04-11 12:00:00,219.49765506864472
LEV0,2018-04-11 13:00:00,217.95613704874555
LEV0,2018-04-11 14:00:00,171.52672988516224
LEV0,2018-04-11 15:00:00,194.91971498524515
LEV0,2018-04-11 16:00:00,185.9528441636012
LEV0,2018-04-11 17:00:00,190.266789577183
LEV0,2018-04-11 18:00:00,240.9027697758862
LEV0,2018-04-11 19:00:00,210.7589138215455
LEV0,2018-04-11 20:00:00,162.6880365384726
LEV0,2018-04-11 21:00:00,214.62327711847865
LEV0,2018-04-11 22:00:00,220.4440627115835
LEV0,2018-04-11 23:00:00,275.2955518702664
LEV0,2018-04-12 00:00:00,251.2744268286372
LEV0,2018-04-12 01:00:00,206.0310920919147
LEV0,2018-04-12 02:00:00,176.394667189294
LEV0,2018-04-12 03:00:00,174.58685025924046
LEV0,2018-04-12 04:00:00,177.75124819447873
LEV0,2018-04-12 05:00:00,186.220124795326
LEV0,2018-04-12 06:00:00,179.2640930872774
LEV0,2018-04-12 07:00:00,179.46389772815772
LEV0,2018-04-12 08:00:00,175.64536007421705
LEV0,2018-04-12 09:00:00,166.26191192527807
LEV0,2018-04-12 10:00:00,192.34169083212575
LEV0,2018-04-12 11:00:00,205.0210834621163
LEV0,2018-04-12 12:00:00,261.480990642679
LEV0,2018-04-12 13:00:00,248.05866089712714
LEV0,2018-04-12 14:00:00,210.41635241150414
LEV0,2018-04-12 15:00:00,197.47258887487095
LEV0,2018-04-12 16:00:00,194.6462941686729
LEV0,2018-04-12 17:00:00,185.64555526258113
